item,count,rank
165283,3,35495
202980,3,35495
149504,3,35495
165137,3,35495
202986,3,35495
121101,3,35495
165233,3,35495
165225,3,35495
202998,3,35495
203000,3,35495
165211,3,35495
149518,3,35495
165177,3,35495
165173,3,35495
165159,3,35495
149550,3,35495
164871,3,35495
149636,3,35495
121479,3,35495
203383,3,35495
164580,3,35495
164578,3,35495
137507,3,35495
164536,3,35495
164518,3,35495
149717,3,35495
203368,3,35495
164447,3,35495
203369,3,35495
27477,3,35495
164417,3,35495
164409,3,35495
121823,3,35495
149706,3,35495
203387,3,35495
203389,3,35495
164393,3,35495
27360,3,35495
164371,3,35495
137473,3,35495
164365,3,35495
164354,3,35495
121863,3,35495
164344,3,35495
164342,3,35495
203419,3,35495
164584,3,35495
164590,3,35495
164837,3,35495
203204,3,35495
164835,3,35495
164833,3,35495
164829,3,35495
121487,3,35495
164819,3,35495
31535,3,35495
164795,3,35495
164789,3,35495
164777,3,35495
203196,3,35495
149664,3,35495
203202,3,35495
203206,3,35495
164600,3,35495
121549,3,35495
121563,3,35495
121586,3,35495
164721,3,35495
164705,3,35495
164685,3,35495
27883,3,35495
164629,3,35495
203280,3,35495
149700,3,35495
164610,3,35495
149702,3,35495
165389,3,35495
165393,3,35495
121045,3,35495
166028,3,35495
202447,3,35495
149260,3,35495
202455,3,35495
166155,3,35495
166145,3,35495
202477,3,35495
166072,3,35495
166064,3,35495
149310,3,35495
166044,3,35495
166040,3,35495
33142,3,35495
120428,3,35495
166187,3,35495
120442,3,35495
120446,3,35495
202517,3,35495
32994,3,35495
165965,3,35495
149326,3,35495
120482,3,35495
202537,3,35495
165925,3,35495
149342,3,35495
202541,3,35495
202553,3,35495
120305,3,35495
166189,3,35495
129307,3,35495
129368,3,35495
129403,3,35495
129395,3,35495
166415,3,35495
166401,3,35495
166332,3,35495
166324,3,35495
137717,3,35495
202383,3,35495
202389,3,35495
137715,3,35495
129386,3,35495
202411,3,35495
166275,3,35495
166191,3,35495
137703,3,35495
137701,3,35495
202419,3,35495
33940,3,35495
129360,3,35495
120276,3,35495
129352,3,35495
33573,3,35495
149184,3,35495
137682,3,35495
166207,3,35495
149218,3,35495
165899,3,35495
129303,3,35495
202823,3,35495
149438,3,35495
120895,3,35495
120901,3,35495
165579,3,35495
165573,3,35495
165565,3,35495
149432,3,35495
120905,3,35495
202779,3,35495
165547,3,35495
120911,3,35495
120913,3,35495
202781,3,35495
120925,3,35495
120891,3,35495
149440,3,35495
165523,3,35495
165505,3,35495
121005,3,35495
149458,3,35495
165461,3,35495
165449,3,35495
165437,3,35495
165417,3,35495
165415,3,35495
165409,3,35495
121041,3,35495
165593,3,35495
129205,3,35495
120524,3,35495
129264,3,35495
137646,3,35495
120610,3,35495
120618,3,35495
165827,3,35495
165787,3,35495
165761,3,35495
165757,3,35495
165755,3,35495
129272,3,35495
149374,3,35495
165739,3,35495
129270,3,35495
165703,3,35495
120885,3,35495
129256,3,35495
165687,3,35495
129239,3,35495
120809,3,35495
129237,3,35495
129235,3,35495
165667,3,35495
165653,3,35495
129231,3,35495
149396,3,35495
129219,3,35495
120883,3,35495
168454,3,35495
148550,3,35495
172087,3,35495
130532,3,35495
171055,3,35495
200304,3,35495
171033,3,35495
115754,3,35495
171025,3,35495
115772,3,35495
115775,3,35495
115779,3,35495
115784,3,35495
200320,3,35495
130406,3,35495
136425,3,35495
170989,3,35495
130404,3,35495
138222,3,35495
200336,3,35495
147458,3,35495
147460,3,35495
138216,3,35495
115873,3,35495
115883,3,35495
170931,3,35495
170929,3,35495
130378,3,35495
55512,3,35495
115911,3,35495
170905,3,35495
171059,3,35495
197795,3,35495
115701,3,35495
200252,3,35495
200222,3,35495
115277,3,35495
171247,3,35495
171241,3,35495
171237,3,35495
115333,3,35495
147342,3,35495
147344,3,35495
115337,3,35495
130454,3,35495
171203,3,35495
130446,3,35495
147356,3,35495
200288,3,35495
115473,3,35495
115479,3,35495
147388,3,35495
200268,3,35495
171147,3,35495
147390,3,35495
200274,3,35495
147394,3,35495
130422,3,35495
115671,3,35495
171091,3,35495
171085,3,35495
170879,3,35495
200384,3,35495
147548,3,35495
116165,3,35495
200450,3,35495
170719,3,35495
200452,3,35495
116100,3,35495
170701,3,35495
200460,3,35495
170685,3,35495
170683,3,35495
116124,3,35495
170661,3,35495
147668,3,35495
200484,3,35495
116185,3,35495
147640,3,35495
116223,3,35495
138168,3,35495
200514,3,35495
170561,3,35495
200520,3,35495
54988,3,35495
170543,3,35495
170541,3,35495
116253,3,35495
130324,3,35495
200538,3,35495
116271,3,35495
138180,3,35495
116098,3,35495
138214,3,35495
115987,3,35495
170869,3,35495
115979,3,35495
115981,3,35495
200390,3,35495
200392,3,35495
200394,3,35495
200396,3,35495
136435,3,35495
136439,3,35495
170843,3,35495
138206,3,35495
200404,3,35495
170829,3,35495
170731,3,35495
115989,3,35495
138198,3,35495
170821,3,35495
200414,3,35495
116000,3,35495
170805,3,35495
170797,3,35495
130349,3,35495
116050,3,35495
170771,3,35495
200436,3,35495
116066,3,35495
115256,3,35495
115166,3,35495
168472,3,35495
147316,3,35495
147106,3,35495
147110,3,35495
199932,3,35495
147112,3,35495
114009,3,35495
171865,3,35495
171863,3,35495
171859,3,35495
147120,3,35495
59327,3,35495
59074,3,35495
171815,3,35495
147128,3,35495
199970,3,35495
138338,3,35495
147132,3,35495
114128,3,35495
199978,3,35495
114142,3,35495
171777,3,35495
171775,3,35495
171761,3,35495
58661,3,35495
58641,3,35495
114191,3,35495
200004,3,35495
200006,3,35495
171905,3,35495
113947,3,35495
171917,3,35495
113800,3,35495
113723,3,35495
147043,3,35495
130768,3,35495
130762,3,35495
138370,3,35495
199882,3,35495
113765,3,35495
147053,3,35495
172033,3,35495
199886,3,35495
172029,3,35495
199888,3,35495
199892,3,35495
147104,3,35495
147074,3,35495
171999,3,35495
59861,3,35495
113845,3,35495
113847,3,35495
171975,3,35495
199908,3,35495
59465,3,35495
171961,3,35495
113904,3,35495
147094,3,35495
171937,3,35495
58564,3,35495
130702,3,35495
171719,3,35495
171371,3,35495
114617,3,35495
130608,3,35495
171499,3,35495
114719,3,35495
200132,3,35495
171449,3,35495
200136,3,35495
171423,3,35495
114854,3,35495
171403,3,35495
200156,3,35495
171377,3,35495
171367,3,35495
200108,3,35495
171365,3,35495
147294,3,35495
171355,3,35495
171353,3,35495
171345,3,35495
130552,3,35495
200176,3,35495
115068,3,35495
171323,3,35495
200184,3,35495
147304,3,35495
147314,3,35495
171523,3,35495
200102,3,35495
171711,3,35495
171625,3,35495
114340,3,35495
171691,3,35495
200026,3,35495
200028,3,35495
130688,3,35495
171675,3,35495
138308,3,35495
171665,3,35495
171649,3,35495
171639,3,35495
58180,3,35495
130668,3,35495
114363,3,35495
200100,3,35495
114382,3,35495
200078,3,35495
114400,3,35495
171597,3,35495
171589,3,35495
171587,3,35495
171573,3,35495
171569,3,35495
58081,3,35495
114565,3,35495
130648,3,35495
200098,3,35495
54561,3,35495
147736,3,35495
116283,3,35495
147740,3,35495
169206,3,35495
117468,3,35495
148290,3,35495
117496,3,35495
129945,3,35495
148298,3,35495
169126,3,35495
201190,3,35495
201192,3,35495
169104,3,35495
137996,3,35495
169066,3,35495
169062,3,35495
169058,3,35495
169052,3,35495
169046,3,35495
201228,3,35495
129939,3,35495
169014,3,35495
129929,3,35495
168998,3,35495
129923,3,35495
201236,3,35495
117586,3,35495
129921,3,35495
148384,3,35495
148386,3,35495
169208,3,35495
169210,3,35495
201144,3,35495
201042,3,35495
169430,3,35495
169428,3,35495
169420,3,35495
130048,3,35495
169408,3,35495
117180,3,35495
117188,3,35495
136532,3,35495
117196,3,35495
169382,3,35495
169360,3,35495
169356,3,35495
201052,3,35495
117452,3,35495
169306,3,35495
117304,3,35495
117326,3,35495
148194,3,35495
201058,3,35495
148204,3,35495
201064,3,35495
148232,3,35495
169258,3,35495
169254,3,35495
138022,3,35495
201138,3,35495
201248,3,35495
201250,3,35495
148394,3,35495
201384,3,35495
117720,3,35495
168718,3,35495
46588,3,35495
168704,3,35495
148444,3,35495
168690,3,35495
168672,3,35495
201364,3,35495
201372,3,35495
201376,3,35495
137944,3,35495
117853,3,35495
201386,3,35495
201334,3,35495
201388,3,35495
129847,3,35495
129834,3,35495
201390,3,35495
46311,3,35495
201404,3,35495
201410,3,35495
201412,3,35495
117926,3,35495
117962,3,35495
168482,3,35495
46199,3,35495
117712,3,35495
168744,3,35495
129917,3,35495
168834,3,35495
168914,3,35495
168912,3,35495
117614,3,35495
168906,3,35495
148398,3,35495
201262,3,35495
168892,3,35495
168886,3,35495
117618,3,35495
201270,3,35495
168842,3,35495
129915,3,35495
48127,3,35495
117694,3,35495
201286,3,35495
168826,3,35495
201294,3,35495
168800,3,35495
168790,3,35495
137968,3,35495
168782,3,35495
46790,3,35495
117670,3,35495
168764,3,35495
201328,3,35495
168756,3,35495
169432,3,35495
169444,3,35495
169452,3,35495
200710,3,35495
170277,3,35495
200640,3,35495
116533,3,35495
170247,3,35495
116547,3,35495
200662,3,35495
116560,3,35495
116572,3,35495
170161,3,35495
116574,3,35495
200698,3,35495
200700,3,35495
200716,3,35495
116511,3,35495
130210,3,35495
130208,3,35495
200718,3,35495
116688,3,35495
170018,3,35495
170012,3,35495
130176,3,35495
169990,3,35495
116716,3,35495
169976,3,35495
200748,3,35495
200750,3,35495
138146,3,35495
116481,3,35495
130156,3,35495
130275,3,35495
116305,3,35495
130298,3,35495
170497,3,35495
116309,3,35495
116325,3,35495
170483,3,35495
170479,3,35495
116335,3,35495
170471,3,35495
116341,3,35495
116347,3,35495
170431,3,35495
200566,3,35495
170307,3,35495
54326,3,35495
147789,3,35495
116433,3,35495
170389,3,35495
170381,3,35495
116437,3,35495
200580,3,35495
170363,3,35495
200588,3,35495
138150,3,35495
200604,3,35495
116469,3,35495
116748,3,35495
116754,3,35495
169454,3,35495
169622,3,35495
169700,3,35495
169698,3,35495
130089,3,35495
130079,3,35495
116981,3,35495
130064,3,35495
200900,3,35495
116987,3,35495
169648,3,35495
169634,3,35495
169632,3,35495
130062,3,35495
138072,3,35495
169718,3,35495
169584,3,35495
148112,3,35495
117113,3,35495
138070,3,35495
200966,3,35495
169496,3,35495
169492,3,35495
200978,3,35495
169482,3,35495
169474,3,35495
169464,3,35495
148146,3,35495
169708,3,35495
116929,3,35495
169924,3,35495
169848,3,35495
169916,3,35495
116766,3,35495
200776,3,35495
116783,3,35495
116787,3,35495
169896,3,35495
169890,3,35495
169882,3,35495
52118,3,35495
200800,3,35495
200802,3,35495
116821,3,35495
136505,3,35495
148076,3,35495
169840,3,35495
169836,3,35495
138098,3,35495
200832,3,35495
200834,3,35495
116879,3,35495
169778,3,35495
116895,3,35495
116915,3,35495
51119,3,35495
116925,3,35495
200874,3,35495
131646,3,35495
152840,3,35495
104642,3,35495
194082,3,35495
142370,3,35495
133863,3,35495
133861,3,35495
194092,3,35495
186755,3,35495
194098,3,35495
194104,3,35495
186725,3,35495
186715,3,35495
194112,3,35495
186707,3,35495
194122,3,35495
194124,3,35495
186689,3,35495
194138,3,35495
186663,3,35495
194142,3,35495
186651,3,35495
133851,3,35495
186639,3,35495
186633,3,35495
194152,3,35495
91268,3,35495
186615,3,35495
186603,3,35495
142396,3,35495
133835,3,35495
91208,3,35495
186797,3,35495
90825,3,35495
133895,3,35495
187073,3,35495
80376,3,35495
187065,3,35495
187053,3,35495
90935,3,35495
90937,3,35495
187005,3,35495
80368,3,35495
186999,3,35495
142280,3,35495
186979,3,35495
186967,3,35495
80292,3,35495
194030,3,35495
186937,3,35495
91110,3,35495
186923,3,35495
186895,3,35495
186883,3,35495
194064,3,35495
91187,3,35495
91195,3,35495
186835,3,35495
186833,3,35495
186811,3,35495
194076,3,35495
186801,3,35495
194160,3,35495
186589,3,35495
142412,3,35495
186581,3,35495
142458,3,35495
133794,3,35495
194242,3,35495
91610,3,35495
194258,3,35495
186357,3,35495
91683,3,35495
142470,3,35495
91713,3,35495
186299,3,35495
133757,3,35495
91789,3,35495
79741,3,35495
186273,3,35495
186269,3,35495
186267,3,35495
186259,3,35495
186257,3,35495
186245,3,35495
194306,3,35495
135545,3,35495
142523,3,35495
186225,3,35495
194318,3,35495
186209,3,35495
142532,3,35495
194322,3,35495
140040,3,35495
194228,3,35495
186403,3,35495
186491,3,35495
91331,3,35495
91444,3,35495
91494,3,35495
91503,3,35495
91531,3,35495
194172,3,35495
91562,3,35495
186519,3,35495
194178,3,35495
186509,3,35495
133816,3,35495
186493,3,35495
80160,3,35495
186409,3,35495
80022,3,35495
186463,3,35495
186455,3,35495
194212,3,35495
186449,3,35495
186443,3,35495
186441,3,35495
194218,3,35495
186427,3,35495
186421,3,35495
186419,3,35495
186413,3,35495
193970,3,35495
187093,3,35495
91914,3,35495
187619,3,35495
80818,3,35495
193785,3,35495
141992,3,35495
141996,3,35495
193793,3,35495
141998,3,35495
135406,3,35495
187571,3,35495
80792,3,35495
187563,3,35495
187557,3,35495
187553,3,35495
187547,3,35495
140182,3,35495
187539,3,35495
187533,3,35495
90007,3,35495
134091,3,35495
142022,3,35495
90019,3,35495
187519,3,35495
80744,3,35495
142040,3,35495
142044,3,35495
187485,3,35495
90116,3,35495
193837,3,35495
187617,3,35495
141978,3,35495
187101,3,35495
134152,3,35495
187871,3,35495
187869,3,35495
187859,3,35495
193661,3,35495
140210,3,35495
193667,3,35495
193671,3,35495
193673,3,35495
193677,3,35495
81064,3,35495
193719,3,35495
80984,3,35495
187737,3,35495
187735,3,35495
193729,3,35495
187721,3,35495
89806,3,35495
134166,3,35495
187703,3,35495
193739,3,35495
187697,3,35495
134154,3,35495
193747,3,35495
80952,3,35495
80950,3,35495
80901,3,35495
193763,3,35495
187473,3,35495
187471,3,35495
140170,3,35495
134033,3,35495
187253,3,35495
187241,3,35495
193928,3,35495
187225,3,35495
193932,3,35495
90668,3,35495
187211,3,35495
187201,3,35495
193938,3,35495
187193,3,35495
187187,3,35495
187185,3,35495
187183,3,35495
80568,3,35495
142230,3,35495
187163,3,35495
187157,3,35495
140127,3,35495
142234,3,35495
187151,3,35495
142244,3,35495
187125,3,35495
90777,3,35495
187115,3,35495
187111,3,35495
90806,3,35495
187107,3,35495
193918,3,35495
187257,3,35495
140140,3,35495
90339,3,35495
187451,3,35495
193849,3,35495
187445,3,35495
80725,3,35495
140168,3,35495
187423,3,35495
134015,3,35495
142098,3,35495
142100,3,35495
90279,3,35495
142108,3,35495
187379,3,35495
187341,3,35495
142202,3,35495
193882,3,35495
90355,3,35495
187327,3,35495
133970,3,35495
187319,3,35495
142162,3,35495
142178,3,35495
187285,3,35495
135424,3,35495
142186,3,35495
140142,3,35495
187267,3,35495
186183,3,35495
186169,3,35495
134220,3,35495
93522,3,35495
133517,3,35495
133515,3,35495
184919,3,35495
79065,3,35495
184885,3,35495
184875,3,35495
93628,3,35495
184861,3,35495
79043,3,35495
194823,3,35495
93672,3,35495
133479,3,35495
93731,3,35495
194845,3,35495
184779,3,35495
78951,3,35495
194863,3,35495
93890,3,35495
78885,3,35495
184725,3,35495
142887,3,35495
142891,3,35495
184701,3,35495
184697,3,35495
194877,3,35495
194899,3,35495
184651,3,35495
184929,3,35495
184933,3,35495
133557,3,35495
194766,3,35495
185229,3,35495
185193,3,35495
185181,3,35495
93070,3,35495
185161,3,35495
185159,3,35495
185155,3,35495
194700,3,35495
185121,3,35495
185115,3,35495
194714,3,35495
194720,3,35495
194724,3,35495
185057,3,35495
185047,3,35495
79104,3,35495
194732,3,35495
93291,3,35495
133539,3,35495
194734,3,35495
185017,3,35495
93393,3,35495
93397,3,35495
93437,3,35495
184977,3,35495
184975,3,35495
184967,3,35495
78834,3,35495
142919,3,35495
142921,3,35495
184633,3,35495
94425,3,35495
94427,3,35495
194965,3,35495
135639,3,35495
135641,3,35495
184387,3,35495
94442,3,35495
142989,3,35495
184367,3,35495
184361,3,35495
94545,3,35495
139823,3,35495
184337,3,35495
194987,3,35495
184319,3,35495
184317,3,35495
133327,3,35495
135647,3,35495
184307,3,35495
184303,3,35495
184299,3,35495
143007,3,35495
133317,3,35495
194999,3,35495
94760,3,35495
139817,3,35495
143015,3,35495
142981,3,35495
94419,3,35495
184435,3,35495
94283,3,35495
184613,3,35495
135631,3,35495
184587,3,35495
94186,3,35495
142937,3,35495
184569,3,35495
184567,3,35495
194925,3,35495
184563,3,35495
184555,3,35495
184545,3,35495
184525,3,35495
133393,3,35495
139837,3,35495
78698,3,35495
142959,3,35495
184495,3,35495
184491,3,35495
184489,3,35495
133379,3,35495
184485,3,35495
94310,3,35495
78684,3,35495
184467,3,35495
194949,3,35495
94341,3,35495
185235,3,35495
194648,3,35495
139996,3,35495
194464,3,35495
185809,3,35495
185799,3,35495
194472,3,35495
185795,3,35495
92200,3,35495
139958,3,35495
194490,3,35495
133620,3,35495
194496,3,35495
194498,3,35495
185755,3,35495
194504,3,35495
194508,3,35495
135573,3,35495
185717,3,35495
92231,3,35495
133618,3,35495
185707,3,35495
185697,3,35495
194526,3,35495
185691,3,35495
194528,3,35495
92268,3,35495
185677,3,35495
185675,3,35495
185673,3,35495
185671,3,35495
133624,3,35495
185839,3,35495
142788,3,35495
185853,3,35495
186135,3,35495
135549,3,35495
186081,3,35495
133724,3,35495
194372,3,35495
91933,3,35495
186037,3,35495
135551,3,35495
186007,3,35495
133722,3,35495
133677,3,35495
133675,3,35495
185985,3,35495
133673,3,35495
92134,3,35495
185959,3,35495
194418,3,35495
92167,3,35495
185917,3,35495
194428,3,35495
185903,3,35495
185899,3,35495
185891,3,35495
194436,3,35495
194438,3,35495
194442,3,35495
185857,3,35495
92321,3,35495
185667,3,35495
185657,3,35495
194536,3,35495
194602,3,35495
142731,3,35495
92691,3,35495
185421,3,35495
194604,3,35495
133569,3,35495
185405,3,35495
135575,3,35495
185383,3,35495
185377,3,35495
133563,3,35495
92787,3,35495
79285,3,35495
185361,3,35495
185359,3,35495
185357,3,35495
139909,3,35495
142758,3,35495
185329,3,35495
185325,3,35495
139907,3,35495
194632,3,35495
185317,3,35495
185303,3,35495
185299,3,35495
194642,3,35495
194644,3,35495
194600,3,35495
142723,3,35495
194598,3,35495
92446,3,35495
185651,3,35495
185649,3,35495
185623,3,35495
185621,3,35495
185619,3,35495
194550,3,35495
185613,3,35495
133596,3,35495
194552,3,35495
133587,3,35495
79339,3,35495
185587,3,35495
185583,3,35495
92635,3,35495
142689,3,35495
185567,3,35495
185565,3,35495
185561,3,35495
185533,3,35495
185527,3,35495
185515,3,35495
194578,3,35495
185483,3,35495
133575,3,35495
92611,3,35495
185467,3,35495
134210,3,35495
187905,3,35495
177135,3,35495
192557,3,35495
134749,3,35495
192571,3,35495
82984,3,35495
135123,3,35495
190465,3,35495
192611,3,35495
190445,3,35495
192615,3,35495
192645,3,35495
82715,3,35495
192651,3,35495
86337,3,35495
190359,3,35495
190357,3,35495
141084,3,35495
190329,3,35495
190325,3,35495
134702,3,35495
140501,3,35495
82606,3,35495
190281,3,35495
86455,3,35495
141112,3,35495
134700,3,35495
190247,3,35495
190233,3,35495
190229,3,35495
190529,3,35495
192553,3,35495
192429,3,35495
141012,3,35495
190817,3,35495
190801,3,35495
190793,3,35495
190783,3,35495
192449,3,35495
190757,3,35495
85609,3,35495
190737,3,35495
140974,3,35495
192469,3,35495
190709,3,35495
140976,3,35495
192471,3,35495
190655,3,35495
140984,3,35495
83256,3,35495
190629,3,35495
192517,3,35495
190607,3,35495
192539,3,35495
141000,3,35495
140517,3,35495
190567,3,35495
190565,3,35495
190561,3,35495
192549,3,35495
141010,3,35495
190223,3,35495
190217,3,35495
190211,3,35495
190209,3,35495
189947,3,35495
192825,3,35495
189907,3,35495
192837,3,35495
86858,3,35495
141301,3,35495
141305,3,35495
86949,3,35495
189859,3,35495
86952,3,35495
189851,3,35495
189849,3,35495
192861,3,35495
189837,3,35495
189831,3,35495
189827,3,35495
189825,3,35495
141319,3,35495
189817,3,35495
86990,3,35495
87002,3,35495
189797,3,35495
141323,3,35495
192883,3,35495
141341,3,35495
189777,3,35495
